"cell_index","species","sample_count","batch_count","normalization","batch","correlation","go_MF_enrichment","go_BP_enrichment","go_CC_enrichment","go_MF_prior","go_BP_prior","go_CC_prior","tfbs_enrichment","tfbs_prior"
72,"mouse",23,2,"tmm","none","pearson",0.155746577523082,0.252658389048074,0.296720789557466,0.0353390639923591,0.080611270296084,0.117287488061127,0.383954154727794,0.245717924227953
73,"mouse",22,2,"tmm","none","pearson",0.123194685153091,0.190713460427499,0.209633160023108,0.0360340843443096,0.0436164067013287,0.0688908145580589,0.33997689196996,0.218515309069902
74,"mouse",21,3,"tmm","none","pearson",0.0698139214334941,0.134390075809786,0.145761543762922,0.0188835286009649,0.0391454169538249,0.0529290144727774,0.359200551343901,0.245072363886975
75,"mouse",21,1,"tmm","none","pearson",0.108467030014585,0.157211944423121,0.19513318492362,0.0267905120135104,0.0469025869348277,0.0873570277116757,0.253243263990174,0.165655945344285
76,"mouse",20,2,"tmm","none","pearson",0.0580710318128261,0.0874712450204792,0.103349604443696,0.0125119227963867,0.024799416484318,0.0360208719070863,0.28070470740055,0.173259271727543
1,"mouse",2644,84,"uq","none","pearson",0.28023102792806,0.431057172101184,0.43654042988741,0.0872203538529025,0.17634157040503,0.235560754496271,0.639494078081591,0.465784471413949
2,"mouse",742,78,"uq","none","pearson",0.163508460612206,0.29006907915584,0.320235756385069,0.0567843336079599,0.112364535141644,0.175930033588947,0.679764243614931,0.517523290449331
3,"mouse",562,51,"uq","none","pearson",0.200288977569836,0.32688867483143,0.372918673455346,0.064951149029861,0.12543002614559,0.201802669602312,0.625223613595707,0.450873813127838
4,"mouse",556,29,"uq","none","pearson",0.204593665423159,0.325360251627533,0.352717431058445,0.057786555482408,0.120620291127204,0.173140223831468,0.58349791529515,0.423012215638944
5,"mouse",518,41,"uq","none","pearson",0.171344443052249,0.325397819822077,0.350081443428142,0.0551935847638141,0.120285678486405,0.158939982458339,0.553815311364491,0.383034707430147
6,"mouse",507,37,"uq","none","pearson",0.11492141253317,0.23147581139008,0.250799482887664,0.0286453017622644,0.0738926311492141,0.112199768660271,0.473566033884466,0.317683881064163
7,"mouse",460,21,"uq","none","pearson",0.0913244989881846,0.160911286637509,0.209217311834976,0.0257849729094588,0.0516352242313467,0.0835563679091325,0.427051374110582,0.289444480710229
8,"mouse",431,13,"uq","none","pearson",0.130981398332264,0.212123155869147,0.287620269403464,0.0372033354714561,0.0700449005772931,0.130083386786402,0.437908915971777,0.301090442591405
9,"mouse",317,9,"uq","none","pearson",0.162526752707698,0.235099552500162,0.317011479343667,0.0468253453531357,0.0797717102276412,0.146248135417342,0.404695505545107,0.268824177962254
10,"mouse",266,22,"uq","none","pearson",0.244598505754863,0.409571245877364,0.413744362926567,0.0705391397994212,0.15299185569092,0.197953826479101,0.590428754122636,0.424177155549573
11,"mouse",241,24,"uq","none","pearson",0.221586158101241,0.377307519135525,0.404065092943976,0.0656718337943012,0.147809866855342,0.190004502476362,0.61304431723162,0.433717115842285
12,"mouse",221,11,"uq","none","pearson",0.221868026777176,0.334459674848581,0.365125916480714,0.072425884603124,0.134204654128148,0.179279566464775,0.622569333758368,0.439209435766656
13,"mouse",216,25,"uq","none","pearson",0.0862784041123897,0.191249488872014,0.230153630469069,0.0233658508090426,0.0525147496933232,0.0897832817337461,0.536421519948595,0.354693615281266
14,"mouse",202,23,"uq","none","pearson",0.17570002772387,0.214652065428334,0.242861103410036,0.0523288051011921,0.078666481840865,0.124202938730247,0.50381203215969,0.35618242306626
15,"mouse",199,17,"uq","none","pearson",0.204679674067429,0.305001121327652,0.314644539134335,0.0615982656798983,0.107049413171862,0.142034835912387,0.619496150108395,0.435000373775884
16,"mouse",161,15,"uq","none","pearson",0.145153125790939,0.230384712730954,0.276132624651987,0.036573019488737,0.0702986585674513,0.13774993672488,0.502531004808909,0.357251328777525
17,"mouse",152,19,"uq","none","pearson",0.230670103092784,0.395747422680412,0.408827319587629,0.0688144329896907,0.154510309278351,0.198969072164948,0.578479381443299,0.41520618556701
18,"mouse",149,5,"uq","none","pearson",0.169335580840006,0.382567776373086,0.317811490377862,0.0524652338811631,0.133235004916421,0.134148054502037,0.619469026548673,0.451678606545863
19,"mouse",140,13,"uq","none","pearson",0.129992832475402,0.237831498012641,0.273473643057275,0.0360331009317782,0.0771486283964293,0.114224278360592,0.499902261028214,0.354727308268717
20,"mouse",138,7,"uq","none","pearson",0.155160534656194,0.310596665288687,0.329957282623674,0.0414082954388866,0.105277662946121,0.140347250930136,0.5,0.336295990078545
21,"mouse",122,7,"uq","none","pearson",0.164777680906713,0.228501228501229,0.243639533962115,0.0424823650630102,0.07030197352778,0.100103035586907,0.548704129349291,0.392565586113973
22,"mouse",116,7,"uq","none","pearson",0.262032422885258,0.467987131773166,0.487415631110831,0.0849050652873273,0.182236800605564,0.216362833533085,0.63962656910364,0.45360499589983
23,"mouse",110,13,"uq","none","pearson",0.11007260930017,0.180055615634173,0.194191255986405,0.0308975745403986,0.0600957824810752,0.0926927236211957,0.578943302950718,0.43179360420207
24,"mouse",102,9,"uq","none","pearson",0.142217039037564,0.238828873066536,0.281303707341026,0.0457893444635404,0.0885710778296096,0.141050822489565,0.444389884605942,0.292290694819543
25,"mouse",100,9,"uq","none","pearson",0.0976421235353681,0.19405467958918,0.230797049038044,0.0295819470562708,0.066975263995371,0.102488065962679,0.49602198755967,0.351077679733835
26,"mouse",99,7,"uq","none","pearson",0.129005436520627,0.249760153501759,0.299776143268308,0.0310841061720499,0.0765590022385673,0.121522225775504,0.442468819955229,0.305980172689479
27,"mouse",98,15,"uq","none","pearson",0.196848836442745,0.308523963346298,0.291515591007977,0.0479926165205353,0.0971059397455337,0.143846001714022,0.528775792735184,0.377282615861296
28,"mouse",98,9,"uq","none","pearson",0.113407596295799,0.212656019326265,0.252449335659643,0.0257683532411757,0.0527445980405315,0.121057576164273,0.409139712790229,0.27184270567709
29,"mouse",95,8,"uq","none","pearson",0.159168166366727,0.275678197693795,0.33253349330134,0.0492568153036059,0.100113310671199,0.150836499366793,0.509364793707925,0.355262280877158
30,"mouse",90,8,"uq","none","pearson",0.117647058823529,0.213499245852187,0.229260935143288,0.0285067873303167,0.0638763197586727,0.0940422322775264,0.510708898944193,0.364102564102564
31,"mouse",75,3,"uq","none","pearson",0.242041399000714,0.351677373304782,0.466738044254104,0.0669521770164168,0.123054960742327,0.233404710920771,0.506638115631692,0.36338329764454
32,"mouse",75,8,"uq","none","pearson",0.127572869180826,0.21170051112032,0.251070589860478,0.0427545241055394,0.0736980245890316,0.104503384445365,0.541580328774693,0.368835474513054
33,"mouse",73,12,"uq","none","pearson",0.133707494222516,0.207791350280621,0.301023440079234,0.0394189501485639,0.0668207329151535,0.131264443710796,0.512842522284582,0.356685374711126
34,"mouse",71,3,"uq","none","pearson",0.174056174266302,0.247741122084472,0.326749317083421,0.0496602927785949,0.0759963577782447,0.131119983189746,0.449674301323808,0.300903551166211
35,"mouse",71,9,"uq","none","pearson",0.109502068768726,0.181837637323441,0.190255385932373,0.0277500356684263,0.0629191040091311,0.0816806962476816,0.5383078898559,0.384077614495648
36,"mouse",70,7,"uq","none","pearson",0.186221957514393,0.297002183839587,0.322281781483687,0.053338627489908,0.109986102838991,0.153265832837006,0.585269009330951,0.412348620210443
37,"mouse",62,5,"uq","none","pearson",0.102276611745402,0.181787106036781,0.229575442674506,0.0229712176112668,0.0479250700758871,0.0886716346482532,0.387570930471047,0.264921036439461
38,"mouse",61,4,"uq","none","pearson",0.108476736775016,0.175398342893563,0.20038240917782,0.0169534735500319,0.0516252390057361,0.0759719566602932,0.418674314850223,0.30031867431485
39,"mouse",60,6,"uq","none","pearson",0.108158542957379,0.193476151377174,0.185116070762111,0.0299320743450026,0.0638202582667761,0.0843472419198328,0.511084571172651,0.357393446293946
40,"mouse",59,6,"uq","none","pearson",0.088153696767929,0.186988486613955,0.199958385351644,0.0219170481342766,0.0549313358302122,0.0755305867665418,0.467540574282147,0.318421417672354
41,"mouse",56,3,"uq","none","pearson",0.102738629083921,0.145419602818706,0.161755285073671,0.0265855221012172,0.0438020499679692,0.0624599615631006,0.450912876361307,0.320627802690583
42,"mouse",55,7,"uq","none","pearson",0.0462387853692202,0.102453102453102,0.130623000188218,0.0146809712027103,0.0222724135767614,0.0374552983248635,0.547336721249765,0.354288223853441
43,"mouse",54,7,"uq","none","pearson",0.12852238592476,0.250750965527106,0.280789586611357,0.0321842368759834,0.0808181948219139,0.11586325275354,0.481619224717494,0.33021027034759
44,"mouse",53,3,"uq","none","pearson",0.155531295487627,0.26448326055313,0.262154294032023,0.0491266375545851,0.0918486171761281,0.124308588064047,0.511353711790393,0.361062590975255
45,"mouse",49,3,"uq","none","pearson",0.173856123584473,0.264318910780912,0.333311514040715,0.0532172546966027,0.0863389408915363,0.14564377822871,0.402238659422662,0.276494076062054
46,"mouse",48,3,"uq","none","pearson",0.119770773638968,0.209383954154728,0.264613180515759,0.0360315186246418,0.0694126074498567,0.105085959885387,0.475573065902579,0.324355300859599
47,"mouse",47,3,"uq","none","pearson",0.147098924405393,0.205726405090138,0.230192395091653,0.0499924253900924,0.0765793061657325,0.107786698985002,0.561884562945008,0.407438266929253
48,"mouse",44,3,"uq","none","pearson",0.174010861132661,0.262451512800621,0.281768813033359,0.0622963537626067,0.0918541505042669,0.136307214895268,0.535143522110163,0.388983708301009
49,"mouse",44,5,"uq","none","pearson",0.13905325443787,0.211111111111111,0.272912557527942,0.0310322156476003,0.0552925706771861,0.119329388560158,0.328007889546351,0.206903353057199
50,"mouse",43,6,"uq","none","pearson",0.0278044103547459,0.0458932566315117,0.0729306487695749,0.00517737296260786,0.00767018216682646,0.0218600191754554,0.383764781080217,0.229658037711729
51,"mouse",42,7,"uq","none","pearson",0.114078448995314,0.245297554086153,0.259998716055723,0.0260640688194132,0.0691403993066701,0.106888361045131,0.502728381588239,0.348847660011555
52,"mouse",38,3,"uq","none","pearson",0.121809517592532,0.206149226450813,0.225079966055226,0.0291141719433383,0.0628631111691364,0.0951759253214962,0.512631372805013,0.370911939421633
53,"mouse",38,2,"uq","none","pearson",0.113257980754544,0.187643195356652,0.221551855811822,0.0187872307927295,0.0545287918130441,0.0931724453948373,0.482281961203605,0.32908202230029
54,"mouse",37,6,"uq","none","pearson",0.0925008259002312,0.162999669639908,0.229600264288074,0.0312520647505781,0.0509415262636274,0.0922365378262306,0.40786257020152,0.270895275850677
55,"mouse",37,1,"uq","none","pearson",0.114825351667457,0.197170855065592,0.224434961277067,0.0354038248775091,0.0648016437490122,0.0872451398767188,0.513276434329066,0.353406037616564
56,"mouse",36,4,"uq","none","pearson",0.212597889002383,0.315900578821927,0.358869594824651,0.0534559073884917,0.094722505958461,0.155532856656452,0.466326183180116,0.313449097718761
57,"mouse",35,4,"uq","none","pearson",0.153238333220774,0.306679273316675,0.364422232727764,0.0330249206456406,0.0915107719321942,0.151955156344972,0.519686634699804,0.352265820220166
58,"mouse",35,7,"uq","none","pearson",0.0805220883534137,0.153212851405622,0.170080321285141,0.0198795180722892,0.0390896921017403,0.064190093708166,0.27235609103079,0.166867469879518
59,"mouse",32,4,"uq","none","pearson",0.178979025293029,0.249768661320173,0.266810610734115,0.0491209130166564,0.0917643429981493,0.1173658235657,0.507865515114127,0.354333744602097
60,"mouse",31,3,"uq","none","pearson",0.0819440075495439,0.133611198490091,0.160506448568732,0.0180874488832966,0.0345234350424662,0.0640138408304498,0.228216420257943,0.140374331550802
61,"mouse",29,3,"uq","none","pearson",0.154414624659665,0.241540256709452,0.293789705691689,0.0399974069752366,0.0688448074679113,0.127836120834954,0.466420329314145,0.324192921042396
62,"mouse",29,2,"uq","none","pearson",0.0418830281497677,0.0537031975949713,0.0967477452855972,0.00813063678600711,0.00936048100573927,0.0305411314566822,0.357064771795573,0.240844493030883
63,"mouse",28,2,"uq","none","pearson",0.143402328589909,0.289844760672704,0.329172056921087,0.0393272962483829,0.102328589909444,0.143402328589909,0.593208279430789,0.414683053040103
64,"mouse",27,2,"uq","none","pearson",0.135183246073298,0.204973821989529,0.276125654450262,0.0393193717277487,0.0652879581151832,0.119476439790576,0.319528795811518,0.205235602094241
65,"mouse",27,4,"uq","none","pearson",0.158159500972567,0.247099067677242,0.291702998189013,0.0414514722650748,0.0816956200952445,0.115567777852304,0.448051512509223,0.290965188812127
66,"mouse",27,4,"uq","none","pearson",0.0190100430416069,0.00896700143472023,0.0312769010043042,0.00401721664275466,0.00114777618364419,0.00509325681492109,0.257317073170732,0.171879483500717
67,"mouse",26,2,"uq","none","pearson",0.151001130845473,0.248719483802302,0.268808621033726,0.0400452338189317,0.0906671988292423,0.118339652763919,0.453469034790128,0.302201822656822
68,"mouse",25,3,"uq","none","pearson",0.159646652157214,0.285878888746639,0.339073102035591,0.0327742926641915,0.0843681986941493,0.124631929330431,0.518435539623608,0.353347842785815
69,"mouse",25,7,"uq","none","pearson",0.146141336487286,0.220136014192785,0.199290360733294,0.0365907746895328,0.0692637492607924,0.0772471910112359,0.411886457717327,0.277868125369604
70,"mouse",24,1,"uq","none","pearson",0.154174609226077,0.252459016393443,0.250857796416317,0.0402592451391536,0.0922607701105604,0.114830346930995,0.367289363324438,0.232481890964544
71,"mouse",23,2,"uq","none","pearson",0.163418803418803,0.236923076923077,0.291145299145299,0.048957264957265,0.0715213675213675,0.11582905982906,0.49025641025641,0.324854700854701
72,"mouse",23,2,"uq","none","pearson",0.177459407831901,0.273607131486788,0.329449219993633,0.0466093600764088,0.0955109837631328,0.137535816618911,0.507800063673989,0.351989812161732
73,"mouse",22,2,"uq","none","pearson",0.0872328134026574,0.154318313113807,0.172299248989024,0.02368573079145,0.0343009820912767,0.0552426343154246,0.333477758521086,0.221259387637204
74,"mouse",21,3,"uq","none","pearson",0.0761543762922123,0.124879393521709,0.16237077877326,0.0207443142660234,0.0373535492763611,0.0638869745003446,0.359062715368711,0.248104755341144
75,"mouse",21,1,"uq","none","pearson",0.137713978659707,0.183772165502418,0.26590926537192,0.0362324403162662,0.0574192062639134,0.129346741383281,0.38097796883396,0.257081446227067
76,"mouse",20,2,"uq","none","pearson",0.0691241654042529,0.108230937552601,0.14750603153229,0.0182909723391124,0.030466251472816,0.0598664646804691,0.376928687650788,0.248274701228749
1,"mouse",2644,84,"med","none","pearson",0.313349904956865,0.458107910513233,0.462933177365112,0.0945313642345372,0.186430764731686,0.249671004532826,0.62531071794122,0.452259102207925
2,"mouse",742,78,"med","none","pearson",0.168705241143292,0.296406616388871,0.325749413777806,0.0586855947778693,0.114139045566893,0.177958045503517,0.668293301223145,0.512199759173585
3,"mouse",562,51,"med","none","pearson",0.206481354066327,0.330672904912619,0.384477776248796,0.0653639741296271,0.125498830328884,0.207926241915508,0.633892940690794,0.462983349387643
4,"mouse",556,29,"med","none","pearson",0.187696584009948,0.306561334211104,0.338746251188647,0.0531051130129471,0.118718455123985,0.166118060127277,0.551825031087704,0.393606905127642
5,"mouse",518,41,"med","none","pearson",0.18186943991981,0.334983084826463,0.364929206866307,0.0585139706803659,0.121663951885729,0.167397569226914,0.557950131562461,0.385039468738253
6,"mouse",507,37,"med","none","pearson",0.122678097570933,0.244335578689528,0.260121113152344,0.0304824113764714,0.0750493297951963,0.115261618017282,0.457100088453426,0.300537524664898
7,"mouse",460,21,"med","none","pearson",0.101638488151968,0.173966969123311,0.2254716365298,0.0285266662314772,0.0528102356550689,0.0906717148638945,0.439062601997519,0.294927867354266
8,"mouse",431,13,"med","none","pearson",0.153816549069917,0.234894162924952,0.313534316869788,0.0388069275176395,0.072867222578576,0.139127645926876,0.454137267479153,0.30795381654907
9,"mouse",317,9,"med","none","pearson",0.165639795058045,0.243984694208444,0.324599520072638,0.0470199105000324,0.081133666255918,0.14715610610286,0.411051300343732,0.277190479278812
10,"mouse",266,22,"med","none","pearson",0.249983172915124,0.422427138722488,0.42969643938884,0.0706737564784277,0.15649188934509,0.204011577034395,0.597832671467995,0.430571447802383
11,"mouse",241,24,"med","none","pearson",0.223580111918698,0.382131600951952,0.41268411912266,0.0654145494307583,0.148002830127999,0.195407474110761,0.622049269955618,0.435968354023284
12,"mouse",221,11,"med","none","pearson",0.223908192540644,0.341090213579853,0.370736372330252,0.0722983742429072,0.135607268090532,0.182084794389544,0.626904686005738,0.440675804909149
13,"mouse",216,25,"med","none","pearson",0.0906010865120626,0.194579122612302,0.243004848414043,0.0250014603656756,0.0543840177580466,0.0935802324902155,0.544132250715579,0.354927273789357
14,"mouse",202,23,"med","none","pearson",0.16509564735237,0.205018020515664,0.232256723038536,0.0505267535347935,0.0774189076795121,0.123232603271417,0.477543665095647,0.335458830052675
15,"mouse",199,17,"med","none","pearson",0.217388054122748,0.314345518427151,0.316363908200643,0.0630933692158182,0.11138521342603,0.142184346265979,0.603872318158032,0.426926814681917
16,"mouse",161,15,"med","none","pearson",0.136484434320425,0.222601872943559,0.277461402176664,0.0353075170842825,0.0668818020754239,0.138003037205771,0.479498861047836,0.339850670716274
17,"mouse",152,19,"med","none","pearson",0.249613402061856,0.420038659793814,0.439432989690722,0.070360824742268,0.158569587628866,0.204059278350515,0.591494845360825,0.421198453608247
18,"mouse",149,5,"med","none","pearson",0.177904200028094,0.414384042702627,0.327925270403147,0.0535889872173058,0.144402303694339,0.135552746172215,0.617642927377441,0.455892681556398
19,"mouse",140,13,"med","none","pearson",0.141851827718772,0.261940444386525,0.297582589431159,0.0377272431094025,0.0830129667035903,0.122238874047045,0.496513976672965,0.350296474881084
20,"mouse",138,7,"med","none","pearson",0.135937715309356,0.289169078131459,0.305911533691608,0.0332782141380736,0.0941160259060218,0.129323411878187,0.501929171834091,0.337673969960039
21,"mouse",122,7,"med","none","pearson",0.158991836411191,0.220496155980027,0.234445589284299,0.0416105254814932,0.0688753269398431,0.0994689704367124,0.541808670840929,0.388998969644131
22,"mouse",116,7,"med","none","pearson",0.279631615467104,0.485775562984924,0.505393300952501,0.0892575537753107,0.186336970920331,0.224689333249227,0.648836182426039,0.461048382009714
23,"mouse",110,13,"med","none","pearson",0.110381585045574,0.165765487409238,0.194345743859107,0.0272671095319017,0.0539162675729955,0.087285648076626,0.562335856635254,0.413409547350533
24,"mouse",102,9,"med","none","pearson",0.143874294132089,0.223545298305917,0.269948440952615,0.0435796710041738,0.0812668794500368,0.132273508470415,0.422047630739013,0.280505769702922
25,"mouse",100,9,"med","none","pearson",0.107117025893245,0.21864602922031,0.262765803558513,0.0295096195573557,0.0717488789237668,0.11174598582381,0.498408795023868,0.356357587154636
26,"mouse",99,7,"med","none","pearson",0.134825711544611,0.255708346658139,0.311288775183882,0.0292292932523185,0.0718260313399424,0.121266389510713,0.458010873041254,0.323760793092421
27,"mouse",98,15,"med","none","pearson",0.187883182807041,0.303184125519151,0.288483090513547,0.0412024523699651,0.0924253411563056,0.135605511240029,0.500889972971191,0.356318808095458
28,"mouse",98,9,"med","none","pearson",0.131190444235673,0.225540195946853,0.284458461951416,0.0279157160112737,0.0562340625419407,0.13501543416991,0.411891021339418,0.276741376996376
29,"mouse",95,8,"med","none","pearson",0.156568686262747,0.289208824901686,0.346730653869226,0.0475238285676198,0.100446577351196,0.153835899486769,0.462774111844298,0.316603345997467
30,"mouse",90,8,"med","none","pearson",0.120588235294118,0.203996983408748,0.2210407239819,0.0288838612368024,0.0604826546003017,0.0911764705882353,0.499547511312217,0.353619909502262
31,"mouse",75,3,"med","none","pearson",0.253890078515346,0.372947894361171,0.490792291220557,0.0699500356887937,0.126552462526767,0.244111349036403,0.497573162027123,0.35667380442541
32,"mouse",75,8,"med","none","pearson",0.106506423539163,0.188907307639177,0.233250448957038,0.0350186489846664,0.0658240088410001,0.0960077358751209,0.529562094211908,0.355090482110789
33,"mouse",73,12,"med","none","pearson",0.134169692967976,0.201386596236382,0.298910531528557,0.0334763948497854,0.0619346318917134,0.122350610762628,0.492637834268736,0.344470122152526
34,"mouse",71,3,"med","none","pearson",0.186663864957624,0.2614694963928,0.338586537788051,0.0541430272466204,0.0755761014218673,0.136093016740212,0.452405967640261,0.296490859424249
35,"mouse",71,9,"med","none","pearson",0.107290626337566,0.18005421600799,0.19439292338422,0.0275360251105721,0.0640604936510201,0.0846055072050221,0.515551433870738,0.362105863889285
36,"mouse",70,7,"med","none","pearson",0.185891072728476,0.293362451194494,0.32082588842565,0.0542651048904771,0.109919925881808,0.153001125008272,0.550327575938058,0.384554298193369
37,"mouse",62,5,"med","none","pearson",0.0920216038832296,0.164285225952007,0.207424625692213,0.0155876119505025,0.040199630819717,0.0873043002666302,0.357352840637178,0.241744718670951
38,"mouse",61,4,"med","none","pearson",0.108221797323136,0.174187380497132,0.208158062460166,0.0158699808795411,0.0504780114722753,0.0826641172721479,0.433588272785214,0.307711918419375
39,"mouse",60,6,"med","none","pearson",0.12316190191834,0.216018511607076,0.201612301261476,0.0323953123833694,0.0704635366126745,0.0880794207658431,0.50369485705755,0.357393446293946
40,"mouse",59,6,"med","none","pearson",0.0898876404494382,0.190595089471494,0.214592870023582,0.0225412678596199,0.055070051324733,0.0760160909973644,0.467193785545845,0.313635733111389
41,"mouse",56,3,"med","none","pearson",0.129324151185138,0.173366431774504,0.199391415759129,0.0281870595771941,0.0453235105701473,0.0703074951953876,0.41319666880205,0.294202434336963
42,"mouse",55,7,"med","none","pearson",0.051885312754878,0.107284020327499,0.13507748290357,0.0171905389296694,0.0239036325992848,0.0404667795972144,0.542443064182195,0.351841395319656
43,"mouse",54,7,"med","none","pearson",0.126019167501073,0.252825060792447,0.27428121870977,0.0293949363467315,0.0775997711343155,0.107995994850522,0.423329995708768,0.281147189243313
44,"mouse",53,3,"med","none","pearson",0.145050946142649,0.252765647743814,0.248908296943231,0.0440320232896652,0.0850072780203785,0.116739446870451,0.495414847161572,0.347816593886463
45,"mouse",49,3,"med","none","pearson",0.16691758853178,0.257904038751064,0.326634810499444,0.0500098186816783,0.0818878051973555,0.138705243176016,0.392878182889311,0.265889899849447
46,"mouse",48,3,"med","none","pearson",0.116977077363897,0.207664756446991,0.261962750716332,0.0347421203438395,0.0693409742120344,0.104297994269341,0.485458452722063,0.33689111747851
47,"mouse",47,3,"med","none","pearson",0.153385850628693,0.201030146947432,0.228677473110135,0.0501439175882442,0.0760490834722012,0.106196030904408,0.532949553098016,0.379715194667475
48,"mouse",44,3,"med","none","pearson",0.175872769588829,0.245694336695112,0.282156710628394,0.0612878200155159,0.0837858805275407,0.128006206361521,0.494181536074476,0.354383242823894
49,"mouse",44,5,"med","none","pearson",0.128665351742275,0.197896120973044,0.261801446416831,0.0275476660092045,0.0487836949375411,0.120249835634451,0.298422090729783,0.185338593030901
50,"mouse",43,6,"med","none","pearson",0.0292106104186641,0.0447427293064877,0.0744646852029402,0.00453819111537232,0.00760626398210291,0.0220517737296261,0.366379034835411,0.215084691594759
51,"mouse",42,7,"med","none","pearson",0.102908133786994,0.234576619374719,0.252872825319381,0.0225332220581627,0.0674070745329653,0.105026641843744,0.470950760736984,0.323040380047506
52,"mouse",38,3,"med","none","pearson",0.121548403942816,0.212154840394282,0.228148051439389,0.0288530582936223,0.0646909067171486,0.0989620732423787,0.484169984985965,0.351197858868072
53,"mouse",38,2,"med","none","pearson",0.137009317244539,0.204215671299832,0.246601496868795,0.0223002902092561,0.0543760500992821,0.0929433328241943,0.503589430273408,0.348862074232473
54,"mouse",37,6,"med","none","pearson",0.106640237859267,0.178724810042947,0.249289725801123,0.0359431780640899,0.0549058473736373,0.102741988767757,0.432309217046581,0.288272216716221
55,"mouse",37,1,"med","none","pearson",0.116642958748222,0.202386597123439,0.220404615141457,0.0358779832464043,0.0660660660660661,0.0837679785048206,0.500079026394816,0.337442705863759
56,"mouse",36,4,"med","none","pearson",0.238815117466803,0.352945182158665,0.397480422199523,0.0570650323459312,0.100919305413687,0.166360231528771,0.462308478038815,0.312768130745659
57,"mouse",35,4,"med","none","pearson",0.164179104477612,0.303437563314648,0.381846423988654,0.0337678125211049,0.0890119538056325,0.154859188221787,0.519348956574593,0.353819139596137
58,"mouse",35,7,"med","none","pearson",0.0840026773761714,0.150401606425703,0.170348058902276,0.0204819277108434,0.0378179384203481,0.063520749665328,0.266064257028112,0.164859437751004
59,"mouse",32,4,"med","none","pearson",0.181061073411474,0.263648982109809,0.283775447254781,0.0493522516964837,0.0992442936458976,0.126079580505861,0.482264034546576,0.337060456508328
60,"mouse",31,3,"med","none","pearson",0.0837527524378735,0.136756841774143,0.157675369613086,0.0182447310474992,0.0341302296319597,0.0622837370242214,0.210286253538849,0.126533501100975
61,"mouse",29,3,"med","none","pearson",0.157266951899391,0.253597821859199,0.302800466744457,0.03934915078439,0.0723453908984831,0.129651238169325,0.447880202255932,0.310838843510956
62,"mouse",29,2,"med","none","pearson",0.0419513528286417,0.0595791199781361,0.0987291609729434,0.00888220825362121,0.00977042907898333,0.0286280404482099,0.344219732167259,0.233260453675868
63,"mouse",28,2,"med","none","pearson",0.139844760672704,0.290685640362225,0.330853816300129,0.0380336351875809,0.101746442432083,0.142432082794308,0.594307891332471,0.417011642949547
64,"mouse",27,2,"med","none","pearson",0.131256544502618,0.196439790575916,0.268900523560209,0.039738219895288,0.0654450261780105,0.116701570680628,0.310314136125654,0.197643979057592
65,"mouse",27,4,"med","none","pearson",0.135086189549936,0.208062244281977,0.251391776779127,0.0341404520759273,0.0719028774565699,0.0979274263867463,0.396136561808304,0.256086927359313
66,"mouse",27,4,"med","none","pearson",0.0194404591104735,0.00911047345767575,0.0309182209469154,0.00437589670014347,0.00114777618364419,0.00509325681492109,0.250789096126255,0.166499282639885
67,"mouse",26,2,"med","none","pearson",0.146145147342513,0.241934410962549,0.256568881793388,0.0371848599747223,0.0859442559701989,0.112818466041376,0.427193507616577,0.27918579125923
68,"mouse",25,3,"med","none","pearson",0.171296889002689,0.287927282038151,0.351427474075022,0.0353347842785815,0.087504800921777,0.128664703623096,0.53303034182563,0.362885674049417
69,"mouse",25,7,"med","none","pearson",0.112507392075695,0.191528681253696,0.181918982850384,0.0260940272028386,0.0610585452395032,0.0723684210526316,0.458234772324069,0.316232998225902
70,"mouse",24,1,"med","none","pearson",0.155623332062524,0.249027830728174,0.24834159359512,0.0406404879908502,0.0897445672893633,0.112390392680137,0.363476934807472,0.230651925276401
71,"mouse",23,2,"med","none","pearson",0.164444444444444,0.235897435897436,0.293470085470085,0.0481367521367521,0.0743247863247863,0.115487179487179,0.469470085470085,0.320888888888889
72,"mouse",23,2,"med","none","pearson",0.167844635466412,0.267430754536772,0.32531041069723,0.0454632282712512,0.0899713467048711,0.137153772683859,0.499904489016237,0.33880929640242
73,"mouse",22,2,"med","none","pearson",0.086366262276141,0.146230502599653,0.16580011554015,0.0227469670710572,0.0314124783362218,0.0560369728480647,0.364312536106297,0.248266897746967
74,"mouse",21,3,"med","none","pearson",0.0706409372846313,0.115782219159201,0.149965541006203,0.0186078566505858,0.0340454858718125,0.0578911095796003,0.34066161268091,0.236388697450034
75,"mouse",21,1,"med","none","pearson",0.157902817225762,0.203653949489522,0.263452828740309,0.0390726951715667,0.0624856068166117,0.118062485606817,0.421662700545022,0.294311813924925
76,"mouse",20,2,"med","none","pearson",0.0618302193794535,0.105369466419795,0.14458845312237,0.0159905739774449,0.0263704202435056,0.0549851315715648,0.368175952421029,0.246815912023789
1,"mouse",2644,84,"quantile","none","pearson",0.335136715894137,0.461251644977336,0.425062143588244,0.0928498318467612,0.178681093727153,0.225837110688697,0.552346834332505,0.381634741921334
2,"mouse",742,78,"quantile","none","pearson",0.149249001837886,0.269915710754801,0.287407313517967,0.0502566702579378,0.103808859877052,0.148298371252931,0.607262817669054,0.457253311363204
3,"mouse",562,51,"quantile","none","pearson",0.201114627769368,0.299160588963809,0.379455070868309,0.0639878904637402,0.121852208614284,0.209027108848218,0.606715288289528,0.446470345397
